Student_ID,Study_Hours,Attendance,Previous_Marks,Assignments,Internal_Marks,Final_Result
28346,4,51,56,99,59,Fail
28347,2,63,76,67,56,Pass
28348,4,84,97,60,51,Pass
28349,4,79,85,34,79,Pass
28350,5,44,89,33,33,Fail
28351,3,62,54,43,68,Pass
28352,2,94,49,56,75,Pass
28353,3,48,53,67,80,Fail
28354,8,86,86,31,31,Fail
28355,2,80,79,41,92,Pass
28356,7,55,31,98,66,Fail
28357,5,65,63,92,92,Pass
28358,6,52,63,70,46,Fail
28359,8,52,92,51,61,Fail
28360,6,99,98,86,45,Fail
28361,1,51,64,41,80,Fail
28362,7,75,93,94,40,Fail
28363,1,44,62,80,97,Fail
28364,8,46,35,64,37,Fail
28365,5,80,75,32,65,Pass
28366,5,89,87,75,76,Pass
28367,3,62,65,85,69,Pass
28368,9,51,85,88,43,Fail
28369,6,45,47,85,52,Fail
28370,3,54,50,89,42,Fail
28371,4,77,94,66,30,Fail
28372,2,58,69,93,90,Fail
28373,5,87,70,30,72,Pass
28374,2,74,38,84,88,Pass
28375,3,70,40,37,52,Pass
28376,4,44,99,62,85,Fail
28377,9,96,35,77,99,Pass
28378,4,88,32,49,69,Pass
28379,4,74,65,31,42,Fail
28380,9,46,81,81,57,Fail
28381,2,96,80,42,80,Pass
28382,3,67,57,49,58,Pass
28383,6,63,52,31,51,Pass
28384,6,55,49,48,71,Fail
28385,1,44,73,59,35,Fail
28386,1,77,94,81,92,Pass
28387,2,57,41,65,51,Fail
28388,9,78,41,54,56,Pass
28389,8,54,47,46,42,Fail
28390,2,71,37,88,50,Pass
28391,4,92,46,35,57,Pass
28392,5,85,99,60,54,Pass
28393,7,40,85,74,55,Fail
28394,4,85,69,30,80,Pass
28395,7,44,32,43,39,Fail
28396,3,86,76,41,50,Pass
28397,8,87,72,99,50,Pass
28398,1,55,40,33,51,Fail
28399,5,48,86,52,60,Fail
28400,4,71,78,31,83,Pass
28401,9,74,53,48,45,Fail
28402,9,65,74,78,63,Pass
28403,5,67,75,50,91,Pass
28404,6,86,82,55,70,Pass
28405,5,92,90,42,64,Pass
28406,4,86,34,99,84,Pass
28407,3,88,45,55,46,Fail
28408,4,86,58,37,78,Pass
28409,5,47,32,73,85,Fail
28410,6,64,87,94,90,Pass
28411,2,86,67,47,58,Pass
28412,2,46,78,51,97,Fail
28413,5,99,50,61,42,Fail
28414,6,75,49,54,60,Pass
28415,7,55,79,83,82,Fail
28416,8,41,81,38,33,Fail
28417,7,45,36,30,92,Fail
28418,7,69,81,81,88,Pass
28419,7,90,76,83,93,Pass
28420,3,83,48,87,58,Pass
28421,8,84,69,96,67,Pass
28422,2,62,92,79,87,Pass
28423,5,81,54,37,81,Pass
28424,6,88,90,40,30,Fail
28425,8,63,52,41,96,Pass
28426,4,78,49,46,41,Fail
28427,8,68,51,30,30,Fail
28428,1,64,62,37,82,Pass
28429,9,59,65,99,74,Fail
28430,4,63,98,71,58,Pass
28431,6,80,95,52,51,Pass
28432,2,52,76,60,73,Fail
28433,7,53,47,90,98,Fail
28434,3,63,89,37,56,Pass
28435,5,53,63,63,97,Fail
28436,9,54,30,41,59,Fail
28437,4,63,92,71,67,Pass
28438,7,96,41,58,73,Pass
28439,4,64,96,82,43,Fail
28440,5,97,94,73,43,Fail
28441,1,52,32,54,46,Fail
28442,2,59,95,87,32,Fail
28443,1,61,90,84,35,Fail
28444,7,70,54,49,39,Fail
28445,4,63,31,47,51,Pass
28446,4,66,92,73,36,Fail
28447,7,94,99,42,30,Fail
28448,7,63,38,31,37,Fail
28449,9,48,63,53,55,Fail
28450,2,75,54,59,76,Pass
28451,2,40,55,37,53,Fail
28452,1,88,66,58,33,Fail
28453,6,74,69,67,65,Pass
28454,4,54,92,54,93,Fail
28455,4,60,86,46,45,Fail
28456,3,83,68,94,95,Pass
28457,5,71,95,77,82,Pass
28458,5,79,67,67,58,Pass
28459,1,58,88,31,60,Fail
28460,6,97,89,40,74,Pass
28461,7,91,47,42,70,Pass
28462,4,40,78,69,84,Fail
28463,5,99,47,80,74,Pass
28464,4,73,82,63,54,Pass
28465,3,56,60,68,91,Fail
28466,2,58,36,30,54,Fail
28467,1,46,96,31,40,Fail
28468,7,66,42,97,50,Pass
28469,8,90,80,36,34,Fail
28470,8,95,41,90,70,Pass
28471,3,94,52,50,49,Fail
28472,8,77,84,61,35,Fail
28473,1,68,78,60,34,Fail
28474,7,91,66,34,82,Pass
28475,9,77,65,57,31,Fail
28476,2,88,30,59,84,Pass
28477,1,59,87,48,93,Fail
28478,4,49,90,62,70,Fail
28479,3,73,55,78,96,Pass
28480,5,94,47,54,77,Pass
28481,1,47,62,84,70,Fail
28482,3,96,59,62,35,Fail
28483,6,69,84,44,41,Fail
28484,9,75,73,93,68,Pass
28485,4,62,41,64,40,Fail
28486,3,40,81,57,52,Fail
28487,4,98,62,58,60,Pass
28488,8,61,32,98,37,Fail
28489,6,59,91,53,93,Fail
28490,1,81,45,79,45,Fail
28491,6,96,69,58,39,Fail
28492,2,55,82,92,43,Fail
28493,8,51,69,47,94,Fail
28494,5,73,77,91,34,Fail
28495,6,92,71,33,43,Fail
28496,1,48,53,72,68,Fail
28497,9,92,95,98,87,Pass
28498,9,95,46,42,91,Pass
28499,7,65,99,74,68,Pass
28500,4,54,87,39,98,Fail
28501,5,50,92,75,96,Fail
28502,4,98,75,61,85,Pass
28503,8,44,75,61,54,Fail
28504,3,55,82,51,32,Fail
28505,8,74,31,78,32,Fail
28506,8,48,71,87,48,Fail
28507,7,91,60,90,91,Pass
28508,4,99,43,57,47,Fail
28509,5,73,51,75,40,Fail
28510,7,48,47,65,54,Fail
28511,8,92,69,92,34,Fail
28512,5,41,45,69,62,Fail
28513,7,92,37,59,60,Pass
28514,6,49,73,92,90,Fail
28515,8,88,87,62,52,Pass
28516,8,44,53,64,62,Fail
28517,2,48,66,73,44,Fail
28518,9,93,75,52,74,Pass
28519,9,62,53,99,60,Pass
28520,1,96,51,83,99,Pass
28521,9,47,45,42,37,Fail
28522,6,66,85,31,48,Fail
28523,6,69,42,44,55,Pass
28524,3,79,53,64,81,Pass
28525,7,95,80,84,47,Fail
28526,5,75,45,72,93,Pass
28527,5,54,99,45,85,Fail
28528,1,58,64,70,40,Fail
28529,6,47,70,61,42,Fail
28530,2,73,51,52,44,Fail
28531,1,54,99,64,88,Fail
28532,1,47,77,85,80,Fail
28533,4,43,51,49,56,Fail
28534,3,51,82,51,51,Fail
28535,3,69,47,91,84,Pass
28536,7,84,55,67,83,Pass
28537,4,76,99,46,51,Pass
28538,7,86,67,71,60,Pass
28539,2,67,38,71,80,Pass
28540,4,76,85,64,83,Pass
28541,4,45,40,52,51,Fail
28542,7,81,50,61,41,Fail
28543,8,44,56,44,90,Fail
28544,4,66,76,56,78,Pass
28545,3,73,90,57,48,Fail
28546,5,81,93,39,39,Fail
28547,6,70,86,63,50,Pass
28548,4,94,68,43,74,Pass
28549,3,93,90,99,72,Pass
28550,2,81,43,64,45,Fail
28551,2,80,49,88,71,Pass
28552,2,99,98,38,43,Fail
28553,5,64,57,46,85,Pass
28554,1,53,99,68,31,Fail
28555,8,43,70,61,39,Fail
28556,3,42,55,40,62,Fail
28557,6,51,49,76,30,Fail
28558,9,94,43,61,34,Fail
28559,4,43,53,99,54,Fail
28560,3,85,43,59,80,Pass
28561,6,70,74,86,56,Pass
28562,4,72,95,60,67,Pass
28563,1,54,32,58,32,Fail
28564,5,49,63,43,45,Fail
28565,3,94,97,97,37,Fail
28566,6,63,55,87,80,Pass
28567,8,57,50,49,95,Fail
28568,9,65,43,50,50,Pass
28569,5,76,96,50,90,Pass
28570,6,40,55,44,44,Fail
28571,8,64,58,97,39,Fail
28572,3,48,70,65,71,Fail
28573,2,97,43,42,92,Pass
28574,3,53,85,48,44,Fail
28575,7,70,64,52,90,Pass
28576,9,96,40,45,48,Fail
28577,6,44,80,90,42,Fail
28578,4,60,50,86,95,Pass
28579,5,44,75,33,57,Fail
28580,8,97,79,36,57,Pass
28581,5,99,97,97,30,Fail
28582,4,70,32,84,31,Fail
28583,5,57,40,80,54,Fail
28584,5,56,71,68,99,Fail
28585,7,65,83,79,88,Pass
28586,6,53,66,44,53,Fail
28587,3,82,34,70,62,Pass
28588,4,74,69,52,88,Pass
28589,9,85,81,65,51,Pass
28590,7,90,68,75,75,Pass
28591,7,48,33,79,70,Fail
28592,3,84,83,33,59,Pass
28593,3,60,49,99,97,Pass
28594,9,79,91,88,64,Pass
28595,7,63,32,98,63,Pass
28596,6,78,39,89,48,Fail
28597,9,78,71,74,64,Pass
28598,9,53,62,80,92,Fail
28599,1,49,64,61,72,Fail
28600,1,92,36,59,41,Fail
28601,4,55,67,68,71,Fail
28602,1,76,65,39,42,Fail
28603,9,42,85,98,78,Fail
28604,3,55,54,99,37,Fail
28605,4,54,94,42,49,Fail
28606,3,95,75,66,94,Pass
28607,7,46,77,91,99,Fail
28608,1,42,69,61,51,Fail
28609,5,45,64,84,58,Fail
28610,9,69,97,56,78,Pass
28611,3,57,78,39,50,Fail
28612,1,41,80,62,57,Fail
28613,6,80,57,68,41,Fail
28614,1,92,46,68,80,Pass
28615,6,40,76,42,84,Fail
28616,3,62,76,57,72,Pass
28617,7,64,46,57,58,Pass
28618,3,75,77,37,45,Fail
28619,7,61,40,51,61,Pass
28620,2,46,78,44,78,Fail
28621,5,98,62,49,64,Pass
28622,8,98,98,33,89,Pass
28623,6,88,38,61,93,Pass
28624,6,79,58,54,35,Fail
28625,9,99,94,76,62,Pass
28626,8,99,52,86,36,Fail
28627,8,94,79,65,93,Pass
28628,6,75,36,71,64,Pass
28629,3,52,83,88,66,Fail
28630,2,82,90,52,74,Pass
28631,8,86,34,40,33,Fail
28632,8,60,54,76,74,Pass
28633,5,83,60,70,47,Fail
28634,1,87,38,50,78,Pass
28635,5,78,57,59,38,Fail
28636,9,80,67,59,45,Fail
28637,9,83,72,31,66,Pass
28638,6,66,34,53,87,Pass
28639,9,49,30,97,71,Fail
28640,1,74,53,67,48,Fail
28641,3,62,47,66,57,Pass
28642,6,54,86,32,46,Fail
28643,6,93,65,89,72,Pass
28644,4,62,90,71,69,Pass
28645,4,66,65,77,82,Pass
28646,5,42,71,65,31,Fail
28647,7,42,86,83,69,Fail
28648,5,65,90,89,64,Pass
28649,2,86,83,61,42,Fail
28650,9,77,97,58,59,Pass
28651,3,64,70,42,43,Fail
28652,6,69,65,60,63,Pass
28653,4,46,34,67,56,Fail
28654,8,98,85,75,75,Pass
28655,7,52,81,91,90,Fail
28656,3,96,51,67,85,Pass
28657,3,96,35,44,87,Pass
28658,3,65,32,79,35,Fail
28659,6,57,63,46,45,Fail
28660,2,91,99,71,35,Fail
28661,9,77,65,42,83,Pass
28662,5,82,91,62,47,Fail
28663,7,62,51,63,42,Fail
28664,4,52,48,38,41,Fail
28665,7,96,76,71,61,Pass
28666,5,95,34,48,96,Pass
28667,8,46,41,78,91,Fail
28668,3,80,74,62,63,Pass
28669,7,78,34,66,40,Fail
28670,6,84,64,90,46,Fail
28671,9,61,35,39,43,Fail
28672,2,90,79,93,85,Pass
28673,5,63,57,43,92,Pass
28674,5,45,88,54,69,Fail
28675,3,76,98,52,46,Fail
28676,4,84,73,50,41,Fail
28677,9,87,55,62,97,Pass
28678,7,67,68,95,32,Fail
28679,9,60,60,88,85,Pass
28680,1,64,38,57,36,Fail
28681,8,98,51,63,84,Pass
28682,2,51,99,45,33,Fail
28683,8,55,59,74,75,Fail
28684,3,96,46,92,93,Pass
28685,8,71,58,82,66,Pass
28686,7,65,83,67,54,Pass
28687,8,66,89,50,91,Pass
28688,9,64,46,88,45,Fail
28689,4,44,86,62,81,Fail
28690,8,90,50,58,45,Fail
28691,9,97,87,56,90,Pass
28692,6,85,49,65,74,Pass
28693,3,97,50,83,91,Pass
28694,7,73,73,72,86,Pass
28695,2,48,72,87,71,Fail
28696,4,62,98,40,64,Pass
28697,2,64,54,70,34,Fail
28698,9,50,92,46,56,Fail
28699,1,98,68,78,82,Pass
28700,2,52,98,42,49,Fail
28701,5,65,65,40,89,Pass
28702,8,92,51,40,83,Pass
28703,8,56,38,55,74,Fail
28704,8,57,69,99,53,Fail
28705,5,75,69,66,43,Fail
28706,7,56,87,43,51,Fail
28707,7,53,99,43,32,Fail
28708,2,86,35,90,42,Fail
28709,3,66,61,97,96,Pass
28710,9,73,80,34,52,Pass
28711,1,90,53,69,54,Pass
28712,3,41,56,47,82,Fail
28713,5,50,58,40,41,Fail
28714,2,47,33,30,51,Fail
28715,5,72,98,36,55,Pass
28716,9,78,48,52,33,Fail
28717,7,81,47,64,66,Pass
28718,9,97,85,70,96,Pass
28719,5,60,36,39,49,Fail
28720,5,91,32,63,40,Fail
28721,3,50,48,50,32,Fail
28722,6,56,64,68,64,Fail
28723,4,89,53,86,59,Pass
28724,7,81,66,36,97,Pass
28725,7,67,54,80,66,Pass
28726,3,60,92,90,65,Pass
28727,2,66,44,94,78,Pass
28728,2,45,47,77,33,Fail
28729,1,77,50,31,48,Fail
28730,5,61,34,41,46,Fail
28731,6,86,90,71,65,Pass
28732,4,55,48,38,30,Fail
28733,9,69,37,49,83,Pass
28734,8,51,71,90,33,Fail
28735,6,98,97,33,52,Pass
28736,4,50,30,91,49,Fail
28737,3,51,30,69,94,Fail
28738,2,68,75,41,49,Fail
28739,3,93,90,41,53,Pass
28740,6,75,36,90,77,Pass
28741,5,48,66,36,94,Fail
28742,5,56,76,70,91,Fail
28743,5,41,36,95,57,Fail
28744,5,60,40,42,98,Pass
28745,9,84,86,85,70,Pass
28746,3,90,76,57,33,Fail
28747,7,82,60,39,59,Pass
28748,1,67,43,91,49,Fail
28749,7,70,44,37,57,Pass
28750,3,66,36,59,86,Pass
28751,9,51,44,73,94,Fail
28752,9,97,97,63,98,Pass
28753,1,40,66,75,47,Fail
28754,7,59,79,37,51,Fail
28755,4,54,65,70,35,Fail
28756,9,66,87,80,61,Pass
28757,4,96,36,33,75,Pass
28758,5,44,55,68,45,Fail
28759,5,42,83,78,75,Fail
28760,1,71,76,40,74,Pass
28761,6,97,32,70,81,Pass
28762,9,84,65,83,53,Pass
28763,2,42,92,82,46,Fail
28764,7,49,54,66,72,Fail
28765,9,44,70,79,67,Fail
28766,5,66,34,37,62,Pass
28767,4,89,43,92,81,Pass
28768,6,49,34,72,85,Fail
28769,7,64,61,31,45,Fail
28770,2,84,52,99,60,Pass
28771,9,58,68,97,56,Fail
28772,4,82,90,30,37,Fail
28773,4,69,48,62,76,Pass
28774,9,91,72,52,43,Fail
28775,9,65,99,44,72,Pass
28776,1,87,74,90,47,Fail
28777,6,67,57,61,44,Fail
28778,1,47,72,88,67,Fail
28779,9,46,96,77,83,Fail
28780,9,98,89,47,67,Pass
28781,2,45,90,72,91,Fail
28782,2,46,80,87,32,Fail
28783,6,82,90,71,46,Fail
28784,5,97,66,39,49,Fail
28785,9,40,36,83,33,Fail
28786,4,79,44,93,51,Pass
28787,8,88,53,51,90,Pass
28788,5,66,78,62,47,Fail
28789,8,52,60,66,54,Fail
28790,2,66,60,58,40,Fail
28791,5,69,61,94,93,Pass
28792,3,92,41,76,76,Pass
28793,4,49,67,42,39,Fail
28794,1,72,32,46,83,Pass
28795,1,87,70,51,48,Fail
28796,5,95,65,56,46,Fail
28797,6,71,87,35,89,Pass
28798,1,40,61,77,38,Fail
28799,4,77,96,96,47,Fail
28800,2,68,90,67,75,Pass
28801,3,68,37,50,80,Pass
28802,9,82,35,72,95,Pass
28803,2,65,45,87,36,Fail
28804,6,76,50,43,86,Pass
28805,8,57,47,88,72,Fail
28806,8,46,31,96,35,Fail
28807,8,80,34,44,74,Pass
28808,9,59,80,93,32,Fail
28809,8,70,68,48,80,Pass
28810,9,66,31,86,69,Pass
28811,5,43,90,80,30,Fail
28812,6,97,81,45,98,Pass
28813,6,46,36,78,81,Fail
28814,5,85,42,53,38,Fail
28815,2,83,90,55,42,Fail
28816,8,80,60,47,66,Pass
28817,6,86,60,60,84,Pass
28818,7,84,55,34,70,Pass
28819,4,64,64,41,58,Pass
28820,6,82,89,45,37,Fail
28821,7,55,85,63,77,Fail
28822,8,97,84,35,98,Pass
28823,4,41,62,80,38,Fail
28824,1,97,94,67,39,Fail
28825,6,90,64,36,77,Pass
28826,1,97,55,53,54,Pass
28827,5,80,98,69,99,Pass
28828,6,83,84,63,38,Fail
28829,7,51,76,62,56,Fail
28830,7,59,44,88,67,Fail
28831,4,90,54,77,74,Pass
28832,5,68,89,60,71,Pass
28833,3,99,36,42,96,Pass
28834,4,91,57,98,67,Pass
28835,2,71,95,70,94,Pass
28836,2,55,70,90,63,Fail
28837,6,81,93,93,59,Pass
28838,1,72,39,93,68,Pass
28839,7,79,85,59,63,Pass
28840,3,83,43,97,63,Pass
28841,2,85,53,48,44,Fail
28842,8,70,35,81,97,Pass
28843,4,60,80,66,78,Pass
28844,2,52,38,85,71,Fail
28845,6,48,98,76,90,Fail
28846,6,40,97,47,95,Fail
28847,2,47,44,84,74,Fail
28848,8,89,58,40,34,Fail
28849,3,91,77,99,54,Pass
28850,9,90,30,52,37,Fail
28851,2,96,91,89,51,Pass
28852,6,62,56,85,78,Pass
28853,9,47,74,89,60,Fail
28854,6,49,51,33,92,Fail
28855,6,57,65,94,30,Fail
28856,9,84,68,88,91,Pass
28857,8,89,36,73,41,Fail
28858,8,49,53,55,49,Fail
28859,9,66,80,46,38,Fail
28860,9,41,61,82,42,Fail
28861,7,59,75,90,88,Fail
28862,4,84,93,41,38,Fail
28863,3,74,45,94,93,Pass
28864,2,48,75,61,79,Fail
28865,7,70,73,66,88,Pass
28866,1,56,56,99,81,Fail
28867,7,86,48,95,65,Pass
28868,8,85,89,73,64,Pass
28869,3,81,84,36,93,Pass
28870,5,74,74,97,66,Pass
28871,6,90,84,98,73,Pass
28872,6,90,73,63,55,Pass
28873,1,64,43,74,91,Pass
28874,3,68,71,97,71,Pass
28875,4,70,98,80,32,Fail
28876,2,60,92,63,50,Pass
28877,6,98,65,89,53,Pass
28878,7,44,48,62,62,Fail
28879,5,58,45,78,58,Fail
28880,3,82,42,58,83,Pass
28881,6,94,49,50,59,Pass
28882,6,54,69,73,39,Fail
28883,7,87,77,58,77,Pass
28884,2,99,30,74,90,Pass
28885,6,89,31,40,49,Fail
28886,9,52,35,44,69,Fail
28887,9,52,54,85,35,Fail
28888,3,91,73,51,66,Pass
28889,7,66,73,32,46,Fail
28890,6,42,84,47,78,Fail
28891,5,90,88,49,50,Pass
28892,6,63,96,56,30,Fail
28893,7,47,76,68,33,Fail
28894,9,75,93,95,99,Pass
28895,1,52,54,41,71,Fail
28896,4,55,54,89,44,Fail
28897,9,72,41,84,61,Pass
28898,7,69,79,84,71,Pass
28899,7,44,33,76,61,Fail
28900,8,52,61,55,39,Fail
28901,1,57,57,58,55,Fail
28902,3,47,32,33,45,Fail
28903,6,81,61,44,74,Pass
28904,9,97,31,65,75,Pass
28905,8,41,66,65,34,Fail
28906,7,44,50,44,58,Fail
28907,9,97,83,42,59,Pass
28908,8,88,55,77,33,Fail
28909,5,54,35,37,61,Fail
28910,2,48,56,58,64,Fail
28911,3,51,50,36,61,Fail
28912,4,67,39,63,37,Fail
28913,3,56,42,30,63,Fail
28914,2,79,96,64,58,Pass
28915,1,51,96,66,63,Fail
28916,9,88,82,69,63,Pass
28917,5,80,67,44,72,Pass
28918,5,44,65,94,44,Fail
28919,8,44,68,53,71,Fail
28920,7,95,48,41,96,Pass
28921,5,97,88,58,33,Fail
28922,3,63,68,88,82,Pass
28923,9,50,91,95,54,Fail
28924,9,78,60,89,98,Pass
28925,6,87,96,75,38,Fail
28926,1,79,90,80,69,Pass
28927,2,40,88,86,31,Fail
28928,1,61,78,60,31,Fail
28929,6,74,33,31,58,Pass
28930,2,44,68,78,87,Fail
28931,1,46,82,49,73,Fail
28932,1,82,87,97,59,Pass
28933,9,72,54,87,73,Pass
28934,3,74,87,86,67,Pass
28935,2,45,58,31,86,Fail
28936,7,93,32,50,50,Pass
28937,8,64,42,33,45,Fail
28938,1,74,57,81,42,Fail
28939,3,49,45,66,82,Fail
28940,8,60,46,92,61,Pass
28941,9,43,41,93,46,Fail
28942,1,96,40,63,31,Fail
28943,7,50,85,37,67,Fail
28944,5,48,90,51,80,Fail
28945,7,81,57,98,49,Fail
28946,7,58,97,32,92,Fail
28947,9,97,54,51,63,Pass
28948,5,85,76,34,91,Pass
28949,9,54,37,68,35,Fail
28950,1,42,72,39,94,Fail
28951,8,61,73,87,86,Pass
28952,2,64,35,43,80,Pass
28953,4,99,67,66,30,Fail
28954,7,69,37,72,59,Pass
28955,3,69,44,44,66,Pass
28956,5,47,62,37,32,Fail
28957,4,88,88,74,98,Pass
28958,6,55,77,32,70,Fail
28959,3,79,56,88,62,Pass
28960,1,92,81,52,44,Fail
28961,9,53,86,49,45,Fail
28962,3,76,86,40,82,Pass
28963,4,91,57,58,54,Pass
28964,9,88,98,48,30,Fail
28965,7,65,83,84,38,Fail
28966,5,94,62,36,40,Fail
28967,1,52,67,78,73,Fail
28968,5,74,65,51,73,Pass
28969,2,80,42,97,89,Pass
28970,3,53,42,87,79,Fail
28971,1,86,67,52,52,Pass
28972,5,72,38,55,99,Pass
28973,6,64,88,32,87,Pass
28974,5,48,56,59,94,Fail
28975,3,69,68,89,51,Pass
28976,3,72,98,57,33,Fail
28977,8,52,50,64,60,Fail
28978,5,72,37,78,42,Fail
28979,9,57,34,94,88,Fail
28980,7,63,51,81,54,Pass
28981,5,85,66,98,52,Pass
28982,8,45,94,34,68,Fail
28983,1,77,33,73,68,Pass
28984,5,59,48,71,96,Fail
28985,1,53,79,37,45,Fail
28986,9,64,65,53,63,Pass
28987,5,99,59,81,91,Pass
28988,9,91,90,30,50,Pass
28989,4,70,98,53,43,Fail
28990,2,47,56,92,46,Fail
28991,9,98,69,56,36,Fail
28992,4,75,45,66,96,Pass
28993,7,55,47,77,69,Fail
28994,9,40,81,88,69,Fail
28995,7,65,71,82,44,Fail
28996,4,53,92,95,51,Fail
28997,7,96,33,66,49,Fail
28998,4,80,54,95,32,Fail
28999,2,84,78,87,60,Pass
29000,4,77,91,62,92,Pass
29001,1,60,32,86,84,Pass
29002,5,74,75,73,64,Pass
29003,3,75,88,60,48,Fail
29004,7,58,77,64,37,Fail
29005,5,47,76,92,33,Fail
29006,2,62,36,37,95,Pass
29007,4,40,91,97,69,Fail
29008,5,66,99,56,91,Pass
29009,8,84,95,66,66,Pass
29010,6,72,98,66,88,Pass
29011,7,44,74,47,66,Fail
29012,9,64,97,92,56,Pass
29013,8,75,83,58,62,Pass
29014,4,41,91,41,89,Fail
29015,6,41,42,37,30,Fail
29016,2,97,57,61,33,Fail
29017,2,95,76,41,81,Pass
29018,3,83,51,63,45,Fail
29019,1,90,66,88,49,Fail
29020,3,71,30,38,45,Fail
29021,9,58,65,62,53,Fail
29022,7,99,51,88,99,Pass
29023,7,84,46,50,48,Fail
29024,2,89,99,85,41,Fail
29025,3,46,53,37,47,Fail
29026,5,90,90,33,56,Pass
29027,1,67,52,66,63,Pass
29028,5,97,90,78,37,Fail
29029,5,52,41,46,68,Fail
29030,1,99,49,68,63,Pass
29031,4,63,94,49,59,Pass
29032,2,66,30,86,34,Fail
29033,7,51,89,75,99,Fail
29034,7,78,98,34,84,Pass
29035,5,85,39,76,81,Pass
29036,6,88,56,34,62,Pass
29037,2,41,36,67,31,Fail
29038,8,98,59,86,88,Pass
29039,7,66,83,59,59,Pass
29040,1,46,88,87,38,Fail
29041,2,62,82,60,60,Pass
29042,6,97,84,46,62,Pass
29043,3,42,95,34,32,Fail
29044,8,52,82,91,64,Fail
29045,6,51,43,63,36,Fail
29046,1,64,54,54,93,Pass
29047,6,88,74,80,88,Pass
29048,8,86,72,34,46,Fail
29049,5,62,64,55,86,Pass
29050,2,41,40,33,39,Fail
29051,8,59,91,88,74,Fail
29052,9,72,36,58,96,Pass
29053,6,57,47,85,40,Fail
29054,1,66,96,85,89,Pass
29055,7,40,75,42,97,Fail
29056,1,44,30,38,88,Fail
29057,4,46,56,78,82,Fail
29058,2,88,83,81,59,Pass
29059,7,58,46,45,98,Fail
29060,5,68,86,39,35,Fail
29061,7,68,88,60,47,Fail
29062,6,81,86,38,51,Pass
29063,8,95,32,67,47,Fail
29064,1,42,59,54,38,Fail
29065,7,87,80,48,38,Fail
29066,9,95,78,85,74,Pass
29067,4,55,73,97,83,Fail
29068,4,72,62,45,50,Pass
29069,2,75,37,95,71,Pass
29070,7,81,87,39,63,Pass
29071,3,44,38,96,77,Fail
29072,1,65,92,90,83,Pass
29073,8,83,94,55,48,Fail
29074,3,76,74,46,70,Pass
29075,3,71,67,34,75,Pass
29076,9,95,94,35,63,Pass
29077,7,43,56,42,40,Fail
29078,6,48,61,56,89,Fail
29079,3,83,99,52,82,Pass
29080,6,55,68,34,46,Fail
29081,3,84,83,34,96,Pass
29082,6,90,86,37,94,Pass
29083,6,73,50,57,63,Pass
29084,8,51,72,52,43,Fail
29085,9,40,69,68,59,Fail
29086,1,73,90,57,92,Pass
29087,4,63,59,35,96,Pass
29088,3,76,70,36,39,Fail
29089,7,46,30,66,72,Fail
29090,8,91,81,67,30,Fail
29091,7,93,34,60,46,Fail
29092,3,60,41,33,98,Pass
29093,6,79,57,93,72,Pass
29094,8,98,76,97,75,Pass
29095,9,54,95,96,89,Fail
29096,8,77,53,65,39,Fail
29097,3,59,73,87,87,Fail
29098,9,75,53,46,94,Pass
29099,9,49,66,87,65,Fail
29100,3,74,67,71,40,Fail
29101,2,68,60,74,71,Pass
29102,7,97,85,89,61,Pass
29103,1,56,57,67,52,Fail
29104,4,74,66,94,77,Pass
29105,4,65,52,46,50,Pass
29106,9,91,85,30,87,Pass
29107,6,71,83,49,41,Fail
29108,6,63,72,96,76,Pass
29109,2,76,73,67,76,Pass
29110,7,98,58,63,34,Fail
29111,3,68,33,56,41,Fail
29112,6,95,61,76,66,Pass
29113,6,75,54,82,88,Pass
29114,4,75,60,40,39,Fail
29115,4,94,81,50,54,Pass
29116,3,55,89,48,41,Fail
29117,2,80,63,51,41,Fail
29118,3,58,43,72,94,Fail
29119,5,85,59,62,31,Fail
29120,8,40,85,67,98,Fail
29121,7,80,96,63,66,Pass
29122,4,63,38,84,64,Pass
29123,4,45,39,74,41,Fail
29124,2,94,61,80,56,Pass
29125,2,84,97,91,57,Pass
29126,1,43,80,63,95,Fail
29127,8,87,84,57,76,Pass
29128,6,80,45,44,94,Pass
29129,7,86,70,35,31,Fail
29130,5,85,65,89,69,Pass
29131,7,52,32,76,77,Fail
29132,3,85,49,35,68,Pass
29133,4,45,78,80,42,Fail
29134,2,46,51,95,62,Fail
29135,1,92,37,31,90,Pass
29136,5,52,83,99,77,Fail
29137,1,89,57,75,93,Pass
29138,5,96,39,34,87,Pass
29139,9,70,90,64,85,Pass
29140,6,66,97,91,32,Fail
29141,3,80,44,40,72,Pass
29142,6,42,40,40,81,Fail
29143,2,86,86,46,64,Pass
29144,2,95,43,37,52,Pass
29145,2,40,83,62,50,Fail
29146,1,77,58,51,78,Pass
29147,6,93,95,76,66,Pass
29148,7,44,85,57,51,Fail
29149,1,94,42,95,47,Fail
29150,7,84,89,52,96,Pass
29151,9,77,52,72,32,Fail
29152,9,74,46,64,70,Pass
29153,1,59,74,63,33,Fail
29154,6,53,48,75,52,Fail
29155,7,43,50,75,62,Fail
29156,1,68,65,31,87,Pass
29157,9,43,94,56,61,Fail
29158,1,76,67,49,63,Pass
29159,3,47,98,60,74,Fail
29160,2,88,77,90,48,Fail
29161,2,59,82,77,55,Fail
29162,7,74,63,75,78,Pass
29163,5,61,86,63,37,Fail
29164,7,73,99,74,71,Pass
29165,9,99,41,41,73,Pass
